"city","latitude","longitude","region"
"barcelona",4.06856,-73.5884,"meta"
"aserradero",4.14562,-72.84173,"meta"
"pioresnada",4.30295,-72.75409,"meta"
"la bonga",4.21639,-72.49,"meta"
"la colorada",3.48161,-73.48212,"meta"
"el embarcadero",3.72636,-73.6817,"meta"
"yurimena",4.28333,-72.73333,"meta"
"granja campo alegre",4.1,-73.56667,"meta"
"el calvario",4.35342,-73.71147,"meta"
"el porvenir",4.02754,-73.54238,"meta"
"piedra candela",4.29145,-72.56892,"meta"
"san pablo",2.09221,-74.4385,"meta"
"la reserva",3.79483,-73.6787,"meta"
"la bodega",3.80202,-73.67359,"meta"
"peralonso",4.08121,-73.3456,"meta"
"san antonio",4.01798,-73.52752,"meta"
"campo alegre",3.64401,-73.89827,"meta"
"campamento",4.08333,-73.13333,"meta"
"san juan",3.64027,-73.88179,"meta"
"barcelona",3.64972,-73.9301,"meta"
"el porvenir",3.66368,-73.93418,"meta"
"conventos",4.08856,-73.52956,"meta"
"navidad",3.76667,-73.01667,"meta"
"buenavista",3.61908,-73.94092,"meta"
"alto la laguna",3.73,-73.88795,"meta"
"el cruce",3.81852,-73.65098,"meta"
"paraiso infantil",4.10677,-73.60651,"meta"
"mereyes",2.88915,-72.80349,"meta"
"navajas",4.02472,-72.94428,"meta"
"el cono",3.51667,-72.61667,"meta"
"la frontera",4.01548,-72.6908,"meta"
"la esperanza",4.20666,-73.058,"meta"
"la vigía",4.48589,-72.94114,"meta"
"la vigía",4.24003,-72.54444,"meta"
"argentina",4.12172,-73.5267,"meta"
"buenos aires",3.58681,-73.96512,"meta"
"el recreo",3.7388,-73.79084,"meta"
"la esmeralda",3.53899,-73.95488,"meta"
"cuernavaca",4.11044,-72.8589,"meta"
"la bañadera",3.72993,-73.65332,"meta"
"la gloria",3.70176,-73.66716,"meta"
"la giralda",4.13536,-73.56321,"meta"
"el cedro",3.53091,-74.40492,"meta"
"cartagena",3.21944,-74.59,"meta"
"papamene",3.21944,-74.54667,"meta"
"guayeima",3.44071,-72.74523,"meta"
"la primavera",4.35581,-72.8578,"meta"
"el castillo",3.56363,-73.79488,"meta"
"la bendición",3.56378,-73.66321,"meta"
"la cabaña",3.68881,-73.8521,"meta"
"la reforma",4.08262,-73.45487,"meta"
"el encanto",3.61408,-73.18874,"meta"
"bocas de guayuriba",3.91477,-73.08494,"meta"
"la siberia",4.0753,-73.08388,"meta"
"lituania",4.20516,-73.57188,"meta"
"el miedo",3.86366,-73.05379,"meta"
"pitalito",4.23161,-73.50795,"meta"
"la portuguesa",4.33028,-72.76694,"meta"
"puerto poveda",3.43721,-73.63525,"meta"
"morenita",4.13856,-72.51143,"meta"
"brasil occidental",3.72123,-73.62624,"meta"
"maní",3.34557,-73.31994,"meta"
"hacienda santa bárbara",3.81268,-73.61778,"meta"
"campo victoria",4.14596,-72.40983,"meta"
"inspección de policía caño blanco",3.31996,-73.53203,"meta"
"el porvenir",3.28621,-73.34767,"meta"
"guacavía",4.28655,-73.52031,"meta"
"el encanto",4.15926,-73.18495,"meta"
"los angeles",3.56495,-73.14805,"meta"
"las delicias",3.59606,-73.14191,"meta"
"la gloria",4.02392,-73.74402,"meta"
"las brisas",4.16289,-72.16347,"meta"
"el encierro",4.22205,-73.46152,"meta"
"las corocoras",4.19861,-72.52806,"meta"
"muribá",0,-74.21667,"meta"
"el triunfo",3.51367,-74.03614,"meta"
"san luis",4.10029,-72.09833,"meta"
"cruce la candelaria",3.0181,-72.98534,"meta"
"hacienda marly",3.75233,-73.76932,"meta"
"las brisas",3.62275,-73.95698,"meta"
"corozal",3.14167,-73.73778,"meta"
"primavera",3.5158,-74.37231,"meta"
"barcelona",3.53685,-74.00024,"meta"
"san pascual",4.23333,-72.1,"meta"
"caño negro arriba",3.59949,-73.95302,"meta"
"la trinidad",3.76522,-73.38646,"meta"
"el danubio",3.83442,-73.73213,"meta"
"santa martica",3.84281,-73.76163,"meta"
"los sabanales",3.65208,-73.41559,"meta"
"el cedrito",3.58258,-73.60885,"meta"
"el mirador",3.112,-74.506,"meta"
"la playa",3.39859,-73.57783,"meta"
"el guacho",3.73762,-73.73377,"meta"
"candelaria",3.29057,-73.80989,"meta"
"urupari",3.63524,-73.60836,"meta"
"duda",3.61222,-74.34944,"meta"
"el diamante",3.61727,-73.61306,"meta"
"la española",2.95158,-73.70905,"meta"
"puerto palomas",2.74599,-72.81582,"meta"
"villa hermosa",3.74367,-73.56504,"meta"
"el chomito",4.05791,-73.6772,"meta"
"la ceiba",3.75061,-73.4722,"meta"
"el avión",3.73364,-73.43825,"meta"
"la maría",4.08442,-73.23492,"meta"
"puerto lleras",3.02225,-73.4044,"meta"
"el recuerdo",3.8036,-73.55303,"meta"
"campo bonito",3.82086,-73.54649,"meta"
"mesitas",4.30474,-72.49398,"meta"
"el palmar",3.81995,-73.57546,"meta"
"los mangos",3.70064,-73.40856,"meta"
"berlin",3.55036,-73.92699,"meta"
"hacienda la unión",3.55641,-73.7258,"meta"
"delirio",3.79423,-73.65829,"meta"
"san miguel",4.33357,-72.91092,"meta"
"la lindosa",2.843,-72.95553,"meta"
"campo alegre",4.34143,-73.08145,"meta"
"charco danto",2.79061,-72.90849,"meta"
"pernambuco",4.28333,-73.05,"meta"
"patio bonito",3.85177,-73.59645,"meta"
"la soledad",3.07529,-72.85234,"meta"
"nojumea",4.40435,-72.27291,"meta"
"el billar",3.58159,-73.8743,"meta"
"ginebra",3.65421,-73.47662,"meta"
"el guape",3.16667,-74.3,"meta"
"puerto tablón",3.04915,-73.23911,"meta"
"caserío muriba",3.11808,-74.23871,"meta"
"palmira",4.02322,-73.3422,"meta"
"la realídad",4.042,-73.5735,"meta"
"marayal",3.77028,-73.72492,"meta"
"la florida",4.30315,-72.58282,"meta"
"los ortices",3.35545,-73.47533,"meta"
"presentado",4.3,-73.35,"meta"
"san carlos de guaroa",3.71161,-73.24344,"meta"
"la ceiba",4.01193,-73.52948,"meta"
"brisas del guayuriba",4.00148,-73.55774,"meta"
"buena vista",3.65653,-73.87672,"meta"
"berlin",3.63876,-73.88256,"meta"
"san antonio",4.16655,-73.5093,"meta"
"el rosal",3.67397,-73.86411,"meta"
"inspección de policía departamental el vergel",3.47541,-73.97902,"meta"
"puerto cabro",4.16118,-73.10778,"meta"
"puerto colombia village",4.00045,-73.23426,"meta"
"reposo",2.81586,-73.03128,"meta"
"la unión",3.65176,-73.90517,"meta"
"camboya",4.01859,-73.12075,"meta"
"rancho grande",4.10865,-73.56673,"meta"
"pachaquiaro",4.06155,-73.17289,"meta"
"bengala",4.07518,-72.02619,"meta"
"la pradera",3.81356,-73.65266,"meta"
"el cairo",4.17108,-73.5871,"meta"
"santa inés",3.78553,-73.64784,"meta"
"patio bonito",3.56196,-73.93279,"meta"
"la ponderosa",3.77323,-73.64653,"meta"
"cumaral",3.6933,-73.33003,"meta"
"montebello",3.56767,-73.97068,"meta"
"el viso",4.35071,-72.79579,"meta"
"la fortuna",3.69536,-73.34939,"meta"
"la esmeralda",3.60118,-73.98175,"meta"
"san isidro",3.82206,-73.87197,"meta"
"chaparral",2.85486,-71.88079,"meta"
"la esperanza",3.84375,-73.81662,"meta"
"pipiral",4.19768,-73.7255,"meta"
"santa clara",3.76603,-73.1782,"meta"
"los arrayanes",3.59131,-73.62775,"meta"
"puerto caldas",3.47222,-73.70028,"meta"
"el tigre",4.44444,-73.00083,"meta"
"la palma",3.22167,-74.54722,"meta"
"la linda",3.56809,-73.65486,"meta"
"pozo claro",3.5258,-73.66402,"meta"
"san jorge",4.21342,-73.51309,"meta"
"mozambique",3.96515,-73.0507,"meta"
"san rafael",3.62146,-73.65885,"meta"
"la bodega",3.32721,-73.61352,"meta"
"buenos aires",3.29823,-72.59477,"meta"
"santa teresa",4.22741,-72.66703,"meta"
"indostán",3.56596,-73.1842,"meta"
"sitio la dalastera",3.23551,-73.876,"meta"
"algarrobos",3.53547,-73.33653,"meta"
"sitio viejo",4.12305,-72.89624,"meta"
"tierra grata",4.18916,-72.97624,"meta"
"san cristóbal",4.0148,-73.84819,"meta"
"el viso",3.29622,-73.21916,"meta"
"loma de san juan",4.09055,-73.78444,"meta"
"puerto alijure",3.38139,-73.54889,"meta"
"chiguiros",3.53289,-73.02074,"meta"
"la libertad",3.67129,-73.28145,"meta"
"la victoria",4.30741,-72.29615,"meta"
"el diamante",4.14085,-72.74492,"meta"
"hacienda san judas",3.6933,-73.57301,"meta"
"castilla la nueva",3.82722,-73.68831,"meta"
"arenales",3.5336,-73.33146,"meta"
"arenales",3.4862,-73.29021,"meta"
"piedras negras",3.61481,-73.73688,"meta"
"tabora",3.77105,-73.87174,"meta"
"sebastopol",4.13108,-73.42938,"meta"
"caño lindo",3.59566,-73.98184,"meta"
"llano grande",3.53086,-73.90325,"meta"
"el vergel",3.83156,-73.62781,"meta"
"las brisas",3.52338,-73.86425,"meta"
"menegua",4.09119,-72.82066,"meta"
"puerto nuevo",3.2249,-73.87027,"meta"
"laguna puerca",3.06794,-73.29258,"meta"
"matamata",4.30459,-72.55501,"meta"
"la libertad",4.05992,-73.4695,"meta"
"san luis de marayal",3.76963,-73.79815,"meta"
"salto angostura",2.28134,-73.86173,"meta"
"el palmar",3.79201,-73.9369,"meta"
"la argentina",3.54746,-73.5806,"meta"
"san rafael",3.56284,-73.58164,"meta"
"el chopal",3.106,-74.508,"meta"
"la pedregosa",3.78813,-73.90581,"meta"
"el piñal",4.15917,-72.68944,"meta"
"la higuerona",3.82785,-73.72427,"meta"
"la palestina",3.76956,-73.46351,"meta"
"montesclaros",4.10559,-73.65536,"meta"
"el paraíso",3.151,-74.243,"meta"
"el paraíso",3.286,-74.306,"meta"
"la esperanza",3.257,-74.364,"meta"
"florencia",3.72259,-73.38282,"meta"
"las marias",4.54291,-73.0128,"meta"
"el platanal",3.72369,-73.41709,"meta"
"cuarteles",4.23333,-73.33333,"meta"
"buenos aires",3.279,-74.3,"meta"
"el porvenir",3.417,-74.122,"meta"
"san marcos",3.6121,-73.44091,"meta"
"puerto alvira",2.90402,-71.7186,"meta"
"la guaira",3.67156,-73.48637,"meta"
"la palma",3.48536,-73.57554,"meta"
"brisas del arian",3.63777,-73.73377,"meta"
"villa emma",3.60932,-73.73898,"meta"
"el porvenir",3.44925,-73.59629,"meta"
"puerto chorizo",3.52003,-73.7119,"meta"
"la esperanza",4.20049,-72.09155,"meta"
"santa rosa",3.64476,-73.80353,"meta"
"yucao",4.24717,-72.18254,"meta"
"hacienda tahiti",3.759,-73.63665,"meta"
"venecia",3.7953,-73.85142,"meta"
"altamira",3.79338,-73.89096,"meta"
"inspección de policía mesa de hernández",3.45696,-74.02937,"meta"
"altamira",4.28851,-73.40823,"meta"
"refugio de sordos ciudad del silencio",2.94004,-71.7895,"meta"
"altamira",4.40076,-72.08595,"meta"
"la reforma",3.78954,-73.7136,"meta"
"arizona",4.04375,-72.96845,"meta"
"las margaritas",3.63242,-73.46525,"meta"
"placoa",3.67146,-73.70746,"meta"
"la aurora",4.185,-72.58444,"meta"
"guamal",3.88043,-73.76566,"meta"
"rincón de pompeya",4.03979,-73.36547,"meta"
"caño azul",3.6126,-73.86932,"meta"
"la esperanza",3.60301,-73.89896,"meta"
"la mesita",3.60972,-73.85498,"meta"
"pénjamo",4.39972,-72.24399,"meta"
"guayabal",4.39849,-72.8093,"meta"
"las delicias",3.56667,-73.05,"meta"
"caserío maracaibo",3.01738,-73.8415,"meta"
"pepita",4.30508,-73.37509,"meta"
"santa lucia",3.80024,-73.67716,"meta"
"el triunfo",3.63968,-73.86699,"meta"
"caserío albania",3.07059,-73.80697,"meta"
"las mesas",3.63388,-73.88462,"meta"
"la esmeralda",4.0643,-73.52155,"meta"
"la palma",4.08202,-73.54443,"meta"
"yucalito",3.95,-72.75,"meta"
"el cóndor",2.96301,-73.44357,"meta"
"el santuario",3.71913,-73.69973,"meta"
"brisas de guejar",2.98412,-73.40727,"meta"
"caserío puerto chispas",2.82142,-72.99678,"meta"
"la fortuna",3.82146,-73.65546,"meta"
"remanzon",4.25066,-72.87459,"meta"
"marmoral",4.24322,-72.34238,"meta"
"la floresta",4.02506,-73.17796,"meta"
"san martín",3.69637,-73.69957,"meta"
"lagunetas",4.14343,-72.10377,"meta"
"puerto toledo",2.92488,-73.42277,"meta"
"la pradera",3.52543,-73.98897,"meta"
"hato corozal",3.1875,-73.75833,"meta"
"peña blanca",3.57255,-73.94871,"meta"
"parrados",4.38628,-73.77247,"meta"
"la marranera",3.68561,-73.35765,"meta"
"brisas del ariari",3.8037,-73.8558,"meta"
"la cabaña",4.28671,-72.23736,"meta"
"el triunfo",3.80015,-73.16754,"meta"
"surimena",3.85,-73.28333,"meta"
"el caucho",4.04166,-73.38126,"meta"
"la esperanza",3.74286,-73.18385,"meta"
"la culebra",3.59064,-73.64091,"meta"
"el silencio",3.57219,-73.69641,"meta"
"las delicias",3.73954,-73.84512,"meta"
"la orquidea",3.73813,-73.84297,"meta"
"los laureles",3.70822,-73.83799,"meta"
"santa clara",4.12414,-73.3161,"meta"
"la primavera",3.68922,-73.83872,"meta"
"guadualito",4.43135,-72.95599,"meta"
"los alpes",3.67836,-73.17416,"meta"
"la meseta",3.66443,-73.82388,"meta"
"santander",4.10405,-73.43354,"meta"
"chiguiro",3.20095,-72.56411,"meta"
"guaroa",3.8,-73.21667,"meta"
"campo alegre",3.61775,-73.22355,"meta"
"buenavista",3.76416,-73.02124,"meta"
"la ceiba",3.2068,-73.31064,"meta"
"las brisas",3.64117,-73.21121,"meta"
"la isla",3.21024,-73.3041,"meta"
"la carbonera",4.03247,-73.82956,"meta"
"la vencedora",4.28322,-72.13536,"meta"
"vega grande",4.135,-73.29472,"meta"
"altamira",3.70098,-73.23303,"meta"
"brisas de guayuriba",4.04898,-73.76783,"meta"
"el porvenir",3.74449,-73.64029,"meta"
"barranca",4.13333,-73.18333,"meta"
"la esmeralda",4.22086,-73.18829,"meta"
"santa teresita",3.97768,-73.71133,"meta"
"la fallita",4.10286,-73.30121,"meta"
"la rivera",3.58336,-73.16329,"meta"
"los guayabos",2.90625,-73.25613,"meta"
"sebastopol",4.15,-73.51667,"meta"
"la esperanza",4.28333,-73.32108,"meta"
"puerto guadalupe",4.31086,-72.46923,"meta"
"guatiquia",4.1468,-73.29883,"meta"
"miraflores",3.22778,-73.85694,"meta"
"la cima",3.61583,-73.95646,"meta"
"ciudad de piedra",2.312,-73.93,"meta"
"las delicias",3.53666,-73.90046,"meta"
"el palmar",4.21504,-72.99071,"meta"
"la loma",3.81028,-73.91918,"meta"
"cubarral",3.79536,-73.84063,"meta"
"pavón",3.61667,-72.25,"meta"
"piedra negra",3.64302,-73.7446,"meta"
"el choapal",3.60663,-73.69934,"meta"
"el horizonte",3.66079,-73.73187,"meta"
"el paraíso",4.12121,-72.82975,"meta"
"el mandarino",3.087,-74.497,"meta"
"samaria",4.12075,-73.69183,"meta"
"la floresta",3.58375,-73.79958,"meta"
"la cabaña",3.81136,-73.72259,"meta"
"hacienda de santa cruz",4.5017,-73.0598,"meta"
"corcovado",3.61401,-73.31818,"meta"
"corocito",4.46506,-73.05735,"meta"
"santa cruz",4.1418,-73.18611,"meta"
"florida",4.02788,-72.70316,"meta"
"la playa",2.40861,-73.11633,"meta"
"el dorado",3.72996,-73.57515,"meta"
"maria isabel",4.07368,-73.06588,"meta"
"la primavera",3.74753,-73.44835,"meta"
"puerto leticia",4.10381,-73.31588,"meta"
"buena vista",3.64694,-73.92106,"meta"
"el patio",3.72851,-73.46233,"meta"
"la balsa",4.46552,-73.01544,"meta"
"las brisas",3.79813,-73.55991,"meta"
"el edén de jalahual",3.6929,-73.43833,"meta"
"san josé",3.60722,-73.75635,"meta"
"la flor de agua",4.01465,-73.26575,"meta"
"la esperanza",3.58231,-73.13535,"meta"
"campo alegre",4.18994,-72.88743,"meta"
"polanchín",3.6713,-73.35193,"meta"
"la victoria",4.25471,-72.60323,"meta"
"jamaica",3.69035,-73.31421,"meta"
"villa la paz",3.01699,-73.3699,"meta"
"san vicente",3.1,-73.18333,"meta"
"sinsinati",3.52373,-73.86507,"meta"
"agua clara",4.06328,-73.02175,"meta"
"granja iraca",3.6486,-73.70008,"meta"
"san nicolás",4.16631,-73.39002,"meta"
"el palmar",3.66775,-73.68879,"meta"
"hato candilejas",3.11766,-73.02061,"meta"
"guadualosa",2.06072,-74.59615,"meta"
"la periquera",3.54637,-73.26608,"meta"
"villa claudia",4.082,-73.64446,"meta"
"naranjitos",3.80922,-73.70427,"meta"
"la armenia",4.00128,-73.33179,"meta"
"planadas",3.72269,-73.68355,"meta"
"la sal",2.6,-72.58333,"meta"
"guayabal",4.02067,-73.57661,"meta"
"villa hermosa",3.76729,-73.686,"meta"
"la vorágine",4.11667,-72.38333,"meta"
"la culebra",4.2793,-72.71094,"meta"
"floralta",4.14048,-73.14524,"meta"
"buenos aires",4.17624,-73.23179,"meta"
"villavicencio",4.142,-73.62664,"meta"
"buenavista",4.07638,-73.39755,"meta"
"caserío garganta",2.935,-73.58675,"meta"
"puerto caldas",3.47575,-73.91183,"meta"
"pindadita",4.08333,-73.36667,"meta"
"inspección de policía puerto santander",3.36738,-73.51434,"meta"
"tres cruces",4.17418,-72.84039,"meta"
"los platanos",3.787,-73.61953,"meta"
"manaure",4.08847,-73.57743,"meta"
"puerto deli",3.33243,-73.41705,"meta"
"rancho bravo",4.15116,-72.61898,"meta"
"las obras",3.21667,-73.25,"meta"
"el recuerdo",3.81268,-73.64385,"meta"
"la laguna",3.55807,-73.12889,"meta"
"los lagos",3.71122,-73.42767,"meta"
"buena vista",3.75017,-73.65958,"meta"
"piñalito",4.39474,-72.87117,"meta"
"buenos aires",3.75251,-73.88087,"meta"
"san miguel",4.5,-71.86667,"meta"
"la tribuna",3.60515,-73.99873,"meta"
"tres filos",3.36242,-73.96062,"meta"
"el danubio",3.71986,-73.80916,"meta"
"potreritos",3.73807,-73.76848,"meta"
"las hortencias",4.19198,-72.66102,"meta"
"araracuara",2.86269,-71.86592,"meta"
"el caribe",2.86865,-71.92923,"meta"
"el vergel",3.47589,-73.98036,"meta"
"canaguaro",3.43903,-73.75704,"meta"
"la porfía",4.09843,-73.34592,"meta"
"el bisonte",3.66356,-73.63351,"meta"
"las bocas",3.71361,-73.16381,"meta"
"la cabaña",3.69262,-73.16264,"meta"
"el retiro",3.45757,-73.8995,"meta"
"cartagena",4.18513,-73.522,"meta"
"santa rita",3.61854,-73.1663,"meta"
"la alianza",4.02053,-73.10792,"meta"
"ricaurte",3.139,-73.265,"meta"
"puerto porfia",4.15,-73.01667,"meta"
"las delicias",4.20029,-73.56829,"meta"
"la reforma",4.12354,-73.35783,"meta"
"la soberana",4.08839,-72.72284,"meta"
"la unión",3.68253,-73.67088,"meta"
"cacayal",3.32599,-73.96399,"meta"
"campamento las blancas",4.01154,-73.83503,"meta"
"tierra grata",4.17223,-72.96706,"meta"
"altamira",4.14187,-73.08207,"meta"
"arenales",3.75117,-73.44362,"meta"
"bocas de san vicente",2.95905,-73.20966,"meta"
"mayaral",4.19796,-72.87015,"meta"
"la horqueta",3.1,-72.83333,"meta"
"altamira",3.7612,-73.67656,"meta"
"caño pereira",3.53219,-73.84236,"meta"
"carranza",3.6646,-73.31671,"meta"
"los linderos",3.70545,-73.39285,"meta"
"los pavitos",4.08768,-73.41298,"meta"
"la ilusión",3.62152,-73.75978,"meta"
"yopal",4.25964,-72.41565,"meta"
"la florida",3.78031,-73.6634,"meta"
"guapaya",3.00694,-73.73194,"meta"
"el avelinero",4.26318,-72.03933,"meta"
"horizonte",4.09228,-72.03592,"meta"
"la pradera",3.27513,-73.87811,"meta"
"manzanares",4.13237,-73.79431,"meta"
"la cabaña",3.27299,-73.88127,"meta"
"venecia",4.04773,-73.25099,"meta"
"la española",3.53343,-74.0027,"meta"
"la frontera",3.33333,-72.81667,"meta"
"la reforma",3.65119,-73.74541,"meta"
"la julia",2.94103,-74.22844,"meta"
"la libertad",4.06667,-72.16667,"meta"
"los indios",2.20645,-73.85843,"meta"
"charco casa de piedra",2.29194,-73.88076,"meta"
"gavilanes",3.7769,-73.91028,"meta"
"la dorada",4.12718,-73.69174,"meta"
"el porvenir",3.265,-74.336,"meta"
"la pradera",4.13039,-73.70064,"meta"
"la esperanza",3.094,-74.501,"meta"
"el porvenir",4.11182,-73.35167,"meta"
"cangrejo",3.16,-74.264,"meta"
"la aurora",3.62568,-73.60295,"meta"
"guani",2.92165,-73.63272,"meta"
"caserío puerto alegre",3.00136,-73.71464,"meta"
"casazinc",3.23891,-72.9713,"meta"
"brisas del guamal",3.73356,-73.38748,"meta"
"caserío puerto lucas",3.1079,-73.77516,"meta"
"la cascada",3.65785,-73.88535,"meta"
"la estrella",3.70181,-73.68179,"meta"
"los naranjitos",4.26587,-73.52292,"meta"
"calandaima",4.13261,-73.02704,"meta"
"moscú",3.67018,-73.87681,"meta"
"san miguel",3.79283,-73.5521,"meta"
"florencia",4.15307,-73.3609,"meta"
"fronconia",4.05583,-73.34722,"meta"
"el turpial",2.99004,-73.30211,"meta"
"paco",3.66764,-73.32896,"meta"
"monteblanco",4.22882,-73.09964,"meta"
"mararay",3.47079,-72.54664,"meta"
"la estrella",3.52248,-73.84585,"meta"
"la trinchera",4.46815,-72.93627,"meta"
"san pedro",4.0565,-71.78369,"meta"
"pueblo sanchez",3.70228,-73.79776,"meta"
"río loro",3.087,-73.137,"meta"
"palmeras",3.081,-73.129,"meta"
"bello horizonte",3.516,-73.908,"meta"
"la esperanza",3.54127,-73.87092,"meta"
"casa verde",4.14982,-73.21198,"meta"
"san juan de lozada",2.27548,-74.58571,"meta"
"palmarito",4.14665,-72.90954,"meta"
"las vegas",4.26187,-73.12017,"meta"
"la nirvana",4.14572,-72.83412,"meta"
"salinas de cumaral",4.28333,-73.6,"meta"
"el porvenir",3.48631,-73.65532,"meta"
"el palmar",3.75937,-73.75862,"meta"
"las delicias",4.36933,-72.05219,"meta"
"las milpas",3.72939,-73.7526,"meta"
"palo grande",4.37778,-72,"meta"
"hernandez",3.72271,-73.75938,"meta"
"caserío bajo guani",2.92004,-73.63771,"meta"
"bellavista",3.68703,-73.76157,"meta"
"san lorenzo",2.74349,-72.43777,"meta"
"guayabal",4.17081,-73.33137,"meta"
"el amparo",3.19739,-72.60954,"meta"
"santa teresa",4.21232,-73.58868,"meta"
"el equeco",3.56599,-73.28426,"meta"
"la cabaña",3.48555,-73.52282,"meta"
"san luis",3.70714,-73.6182,"meta"
"la florida",3.6692,-73.67639,"meta"
"la pradera",3.80572,-73.06247,"meta"
"el porvenir",4.73377,-71.4015,"meta"
"el diamante",3.72392,-73.02948,"meta"
"los mangos",3.67634,-73.87512,"meta"
"montefrio",3.67575,-73.89832,"meta"
"albania",4.10612,-73.55366,"meta"
"el delirio",3.55225,-73.7848,"meta"
"charco carbón",2.52107,-72.95201,"meta"
"el paraíso",3.53799,-73.83449,"meta"
"el vergel",4.23139,-73.025,"meta"
"gibraltar",4.28292,-73.37374,"meta"
"gibraltar",4.05389,-73.46083,"meta"
"el palco",3.76059,-73.88603,"meta"
"cunimía",3.15917,-73.59389,"meta"
"girardot",3.71032,-73.80706,"meta"
"la cabaña",3.55185,-74.07641,"meta"
"peñas frías",3.336,-73.91898,"meta"
"puerto olivo",2.8862,-73.21596,"meta"
"buenos aires",3.60743,-73.93925,"meta"
"matanegra",4.54137,-71.70653,"meta"
"cachicamo",4.15,-70.36667,"meta"
"las moras",4.5232,-72.94984,"meta"
"aguas claras",3.47344,-73.85801,"meta"
"la bodega",4.17117,-73.60117,"meta"
"el nilo",4.04466,-72.92892,"meta"
"la porfía",4.27683,-72.62883,"meta"
"puerto santander",3.3697,-73.51622,"meta"
"el merey",3.67694,-73.8232,"meta"
"palmarito",4.1832,-73.53899,"meta"
"la pradera",4.34801,-72.82809,"meta"
"el recreo",3.62736,-73.16892,"meta"
"la primavera",4.25995,-72.07232,"meta"
"paratebueno",3.68563,-73.18679,"meta"
"puerto gaitán",3.22905,-73.87941,"meta"
"la esperanza",3.57597,-73.79565,"meta"
"la cal",4.28316,-72.82934,"meta"
"los placeres",3.66315,-73.83548,"meta"
"el jardín",3.07579,-73.81957,"meta"
"el bambú",4.11418,-73.16472,"meta"
"los andes",3.02444,-73.67035,"meta"
"guarataro",3.83731,-73.06067,"meta"
"honduras",3.62136,-73.9206,"meta"
"la maría",4.0839,-73.5365,"meta"
"cumaral",3.67388,-73.25756,"meta"
"la mesa",4.03101,-72.52035,"meta"
"buchiral",3.59987,-73.01185,"meta"
